frame,pID,unitID,x,y
18840,0,291,107,1259
18840,0,227,256,1296
18840,1,288,1219,3579
18840,0,299,89,712
18840,0,472,826,1049
18840,1,164,1771,4019
18840,0,418,1329,975
18840,1,268,142,3026
18840,1,200,1376,3339
18840,1,441,3215,2597
18840,1,192,896,3376
18840,1,208,320,3056
18840,1,453,4070,2881
18840,0,473,1920,672
18840,0,97,1728,304
18840,1,287,139,3124
18840,0,348,3648,2720
18840,1,429,2903,2573
18840,0,174,1713,667
18840,0,178,752,1056
18840,1,517,1743,3934
18840,1,342,500,3119
18840,1,525,768,3568
18840,1,102,1305,3566
18840,1,430,2945,2523
18840,1,399,896,3152
18840,0,394,1894,635
18840,1,496,553,3274
18840,0,248,587,948
18840,0,354,571,1008
18840,1,198,1500,3604
18840,0,353,3768,2791
18840,0,487,1944,646
18840,0,503,1760,576
18840,1,361,139,3050
18840,1,284,1440,3360
18840,0,211,555,852
18840,1,205,188,3060
18840,0,530,1764,345
18840,0,308,555,948
18840,1,230,1252,3604
18840,1,427,2443,2492
18840,0,416,1953,630
18840,0,349,622,836
18840,0,411,2112,736
18840,1,412,599,3216
18840,1,283,1249,3546
18840,1,190,1780,3988
18840,1,110,347,2923
18840,0,314,1628,238
18840,0,388,1856,404
18840,0,497,1861,585
18840,0,422,1850,439
18840,0,246,3200,896
18840,0,505,314,1276
18840,1,247,1232,3792
18840,1,395,896,3568
18840,1,341,794,3211
18840,1,254,1009,3347
18840,0,279,75,1332
18840,1,512,631,3270
18840,0,362,3584,1572
18840,0,326,42,272
18840,1,185,1400,3419
18840,1,533,768,3472
18840,1,404,992,3488
18840,1,239,388,2977
18840,0,523,794,912
18840,1,435,2881,2452
18840,1,257,288,2944
18840,1,481,1643,3991
18840,0,458,2088,755
18840,1,524,896,3472
18840,1,267,1072,3324
18840,0,499,3485,1594
18840,0,290,107,266
18840,0,494,3807,2626
18840,1,389,144,2848
18840,1,306,1216,3264
18840,0,233,587,1044
18840,0,536,1350,458
18840,0,191,1885,171
18840,0,294,3552,1616
18840,0,255,3209,904
18840,0,368,3648,2784
18840,0,335,3744,2836
18840,1,332,139,3060
18840,1,289,304,3232
18840,1,528,896,3568
18840,0,173,736,736
18840,0,334,2090,887
18840,0,538,960,537
18840,0,316,75,1259
18840,0,210,1607,198
18840,1,328,406,3005
18840,1,457,3077,469
18840,1,409,499,3179
18840,1,231,243,3111
18840,0,475,3747,2592
18840,1,356,512,3041
18840,1,204,992,3392
18840,0,330,177,1320
18840,1,522,2000,4032
18840,1,181,1770,3971
18840,1,474,697,3188
18840,0,343,832,496
18840,0,258,912,992
18840,1,431,2811,2561
18840,1,225,139,3115
18840,1,188,528,2912
18840,1,508,893,3244
18840,1,220,896,3472
18840,1,371,1296,4032
18840,0,513,1495,436
18840,0,485,2112,736
18840,0,143,3776,2880
18840,1,531,768,3376
18840,0,393,3439,1604
18840,0,298,587,875
18840,0,218,171,438
18840,0,423,1834,419
18840,1,398,1643,4020
18840,0,476,3582,1663
18840,0,390,1918,577
18840,1,305,171,2923
18840,1,150,320,2880
18840,1,466,3883,1913
18840,1,280,1122,3746
18840,0,433,3808,1104
18840,1,489,757,3203
18840,1,347,480,3068
18840,0,339,976,2579
18840,0,518,1768,345
18840,1,504,2043,4002
18840,1,444,567,3238
18840,1,426,2487,2495
18840,0,417,3525,1727
18840,1,469,532,3151
18840,0,493,1723,446
18840,1,175,496,2848
18840,0,442,1822,609
18840,1,183,94,2845
18840,1,169,324,2923
18840,1,495,696,3369
18840,0,357,630,363
18840,1,312,1195,3540
18840,1,344,1440,3488
18840,0,408,1358,2738
18840,0,480,3686,2512
18840,1,256,1264,3392
18840,0,249,3176,922
18840,1,223,1584,3488
18840,1,336,1104,4032
18840,1,292,139,2987
18840,1,355,587,3182
18840,1,392,768,3568
18840,0,463,1344,1024
18840,0,380,1876,538
18840,0,293,75,1364
18840,0,447,838,953
18840,0,526,328,1305
18840,1,403,1296,3968
18840,1,195,1386,3530
18840,1,303,240,3168
18840,0,163,3552,1440
18840,0,359,1741,239
18960,1,498,651,3184
18960,0,379,2120,688
18960,0,5,1883,171
18960,0,436,3789,2836
18960,1,209,244,2996
18960,1,520,896,3376
18960,1,329,171,3124
18960,0,184,656,1056
18960,0,507,1866,618
18960,1,428,599,3270
18960,1,511,789,3228
18960,1,252,1040,3521
18960,1,360,1643,3988
18960,0,510,3491,1618
18960,1,295,1316,3604
18960,0,286,3648,2592
18960,0,515,812,537
18960,0,253,3591,1358
18960,1,432,3502,1818
18960,0,324,947,2669
18960,0,547,860,820
18960,0,373,1664,672
18960,1,534,896,3152
18960,1,454,4070,2783
18960,1,315,1120,3152
18960,1,250,1300,3606
18960,1,176,1618,3976
18960,0,321,3648,2656
18960,1,213,1757,3963
18960,0,331,859,2601
18960,0,309,153,1321
18960,1,402,1684,3909
18960,0,264,745,839
18960,0,479,3716,2752
18960,1,477,2518,2202
18960,0,346,1652,139
18960,0,519,3491,1641
18960,0,372,1739,248
18960,1,450,1749,2912
18960,0,407,1827,975
18960,1,273,208,3232
18960,0,385,1369,2719
18960,0,241,1856,171
18960,0,327,3446,1688
18960,0,182,1579,298
18960,1,282,171,3124
18960,1,167,186,3003
18960,0,542,1912,645
18960,0,207,587,939
18960,1,467,619,3152
18960,1,263,64,2944
18960,1,540,3900,2132
18960,0,265,3822,2511
18960,0,352,1739,171
18960,0,39,547,2585
18960,0,387,2085,672
18960,1,500,604,3302
18960,0,501,2079,731
18960,1,425,499,3211
18960,1,386,1259,3604
18960,1,325,1436,3600
18960,0,543,314,1296
18960,0,363,864,1056
18960,1,405,1392,4032
18960,1,281,824,3244
18960,1,243,1649,4010
18960,1,260,1344,3584
18960,1,491,599,3238
18960,1,434,3557,1969
18960,0,537,3495,1606
18960,0,544,812,547
18960,1,364,768,3472
18960,0,376,1048,2801
18960,0,539,799,906
18960,0,259,1620,266
18960,1,367,768,3376
18960,1,304,171,3124
18960,1,337,400,3232
18960,0,532,3719,2662
18960,0,338,107,1323
18960,1,48,1344,3296
18960,1,276,1504,3520
18960,0,527,791,537
18960,0,459,1350,982
18960,0,490,1890,643
18960,0,34,736,912
18960,0,189,704,800
18960,0,420,1362,1024
18960,1,296,792,3275
18960,0,406,3486,1761
18960,1,400,531,3199
18960,1,53,1372,3525
18960,1,193,376,2923
18960,1,345,416,3072
18960,0,514,322,1345
18960,1,232,1344,3632
18960,1,261,864,3296
18960,0,365,912,864
18960,1,275,1739,3988
18960,1,333,1584,3424
18960,1,269,1195,3540
18960,1,216,1584,3552
18960,0,351,616,337
18960,1,310,336,3168
18960,0,199,3263,653
18960,1,297,760,3320
18960,0,194,1872,224
18960,0,172,759,801
18960,1,529,1760,2848
18960,1,506,857,3246
18960,0,317,912,928
18960,1,413,1792,3872
18960,1,171,1400,3339
18960,1,166,1255,3529
18960,1,478,1392,3968
18960,1,322,1232,3456
18960,1,242,1387,3636
18960,0,69,1504,256
18960,1,440,3161,2606
18960,0,535,2096,720
18960,1,549,768,3568
18960,0,340,3345,1584
18960,1,266,815,3196
18960,0,410,1344,1040
18960,1,320,1195,3604
18960,1,75,1344,3472
18960,1,468,564,3119
18960,0,206,3776,2704
18960,0,168,588,1014
18960,0,271,1579,298
18960,1,179,1643,4020
18960,1,482,696,3280
18960,0,307,1037,2621
18960,0,461,1359,1007
18960,1,235,1316,3536
18960,0,502,3830,2635
18960,1,245,1040,3486
18960,1,350,1696,3856
18960,1,415,1920,4000
18960,1,313,171,3134
18960,1,516,854,3212
18960,1,187,139,2987
18960,1,484,532,3119
18960,0,451,3409,1635
18960,0,419,960,496
18960,1,377,48,2880
18960,0,234,744,779
18960,0,443,3926,2790
18960,1,470,533,3231
18960,1,277,1120,3248
18960,0,201,1760,480
18960,0,437,976,908
18960,0,397,1739,251
18960,0,401,1328,1040
18960,0,382,3729,2591
18960,0,486,1343,998
18960,0,421,864,400
18960,1,483,1488,4032
18960,0,366,1780,139
18960,1,488,783,3164
18960,0,278,3744,2757
18960,1,369,1200,4032
18960,0,492,3488,1536
18960,1,274,117,2886
18960,0,272,3648,2528
18960,1,180,576,2992
18960,0,291,195,1259
18960,0,227,256,1296
18960,1,288,1195,3589
18960,0,299,89,712
18960,0,472,917,1008
18960,1,164,1771,4020
18960,0,418,1329,975
18960,1,268,149,2987
18960,1,200,1377,3339
18960,1,441,3215,2597
18960,1,192,896,3376
18960,1,208,320,3056
18960,1,541,3879,2036
18960,1,453,4070,2881
18960,0,473,1920,672
18960,0,97,1728,304
18960,1,287,139,3115
18960,0,348,3648,2720
18960,1,429,2903,2573
18960,0,174,1713,667
18960,0,178,752,1056
18960,1,517,1743,3934
18960,1,342,500,3119
18960,1,525,784,3625
18960,1,102,1195,3604
18960,1,430,2945,2523
18960,1,399,896,3152
18960,0,394,1894,635
18960,1,496,553,3274
18960,0,248,587,948
18960,0,354,555,1012
18960,1,198,1420,3573
18960,0,353,3768,2795
18960,0,487,3806,2799
18960,0,503,1760,576
18960,1,361,139,3060
18960,1,284,1440,3360
18960,0,211,555,852
18960,1,205,139,3059
18960,0,530,1777,353
18960,0,308,555,948
18960,1,230,1253,3587
18960,0,548,807,390
18960,1,427,2443,2492
18960,0,416,3742,2815
18960,0,349,587,836
18960,0,411,2112,736
18960,1,412,663,3238
18960,1,283,1212,3590
18960,1,545,3597,1915
18960,1,190,1780,3988
18960,1,110,324,2923
18960,0,314,1658,251
18960,0,388,3744,2798
18960,0,497,1863,595
18960,0,422,3976,2884
18960,0,246,3588,1358
18960,0,505,314,1276
18960,1,247,1040,3642
18960,1,395,896,3568
18960,1,341,794,3211
18960,1,254,1025,3335
18960,0,279,101,1330
18960,1,512,631,3270
18960,0,362,3586,1572
18960,0,326,42,272
18960,1,185,1376,3419
18960,1,533,768,3472
18960,1,404,992,3488
18960,1,239,352,2923
18960,0,523,924,820
18960,1,435,2881,2452
18960,1,257,288,2944
18960,1,481,1684,4020
18960,0,458,2088,755
18960,1,524,896,3472
18960,1,267,1072,3480
18960,0,499,3485,1594
18960,0,290,107,266
18960,0,494,3807,2626
18960,1,389,144,2848
18960,1,306,1216,3264
18960,0,233,587,1044
18960,0,536,2054,725
18960,0,191,1841,180
18960,0,294,3552,1616
18960,0,255,3590,1350
18960,0,368,3648,2784
18960,0,335,3744,2836
18960,1,332,203,3059
18960,1,289,304,3232
18960,1,528,896,3568
18960,0,173,736,736
18960,0,334,2185,915
18960,0,538,940,557
18960,0,316,75,1259
18960,0,210,1579,171
18960,1,328,406,3005
18960,1,457,3077,469
18960,1,409,499,3179
18960,1,231,140,3115
18960,0,475,3747,2592
18960,1,356,512,3041
18960,1,204,992,3392
18960,0,330,107,1364
18960,1,522,2000,4032
18960,1,181,1771,4020
18960,1,474,697,3188
18960,0,343,832,496
18960,0,258,912,992
18960,1,431,2811,2561
18960,1,225,139,3117
18960,1,188,528,2912
18960,1,508,728,3248
18960,1,220,896,3472
18960,1,371,1296,4032
18960,0,513,3811,2836
18960,0,485,2112,736
18960,0,143,3776,2880
18960,1,531,768,3376
18960,0,393,3379,1647
18960,0,298,587,875
18960,0,218,171,438
18960,0,423,3938,2884
18960,1,398,1684,4012
18960,0,390,3896,2884
18960,1,305,171,2939
18960,1,150,320,2880
18960,1,466,3328,2174
18960,1,280,1101,3529
18960,0,433,3808,1104
18960,1,489,757,3203
18960,1,347,480,3068
18960,0,339,976,2579
18960,0,518,3729,2781
18960,1,504,1988,4051
18960,1,444,567,3238
18960,1,426,2487,2495
18960,0,417,3454,1733
18960,1,469,532,3151
18960,0,493,3599,2823
18960,1,175,496,2848
18960,0,442,3709,2802
18960,1,183,93,2840
18960,1,169,388,3001
18960,1,495,631,3224
18960,0,357,630,363
18960,1,312,1195,3604
18960,1,344,1440,3488
18960,0,408,1358,2738
18960,0,480,3686,2512
18960,1,256,1264,3392
18960,0,249,3564,1372
18960,1,223,1584,3488
18960,1,336,1104,4032
18960,1,292,148,2990
18960,1,355,587,3182
18960,1,392,768,3568
18960,0,463,1344,1024
18960,0,380,3726,2799
18960,0,293,75,1332
18960,0,447,933,916
18960,0,526,322,1305
18960,1,403,1296,3968
18960,1,195,1500,3604
18960,1,303,240,3168
18960,1,546,3644,2009
18960,0,163,3552,1440
18960,0,359,1780,139
19080,1,498,651,3184
19080,0,379,2120,688
19080,0,5,1869,174
19080,0,436,4008,2852
19080,1,209,172,3105
19080,1,520,896,3376
19080,1,329,171,3124
19080,0,184,656,1056
19080,0,507,1866,618
19080,1,428,599,3270
19080,1,511,789,3228
19080,1,252,862,3248
19080,1,360,1642,3953
19080,0,510,3523,1483
19080,1,295,1316,3525
19080,0,286,3648,2592
19080,0,515,1397,469
19080,0,253,3538,1702
19080,1,432,3417,1557
19080,0,324,947,2669
19080,0,547,1634,495
19080,0,373,1664,672
19080,1,534,896,3152
19080,1,454,4070,2783
19080,1,315,1120,3152
19080,1,250,1291,3636
19080,1,176,1620,3988
19080,0,321,3648,2656
19080,1,213,1780,3988
19080,0,331,859,2601
19080,0,309,117,1366
19080,1,402,1643,4020
19080,0,264,744,806
19080,0,479,3919,2752
19080,1,477,2518,2202
19080,0,346,1652,139
19080,0,519,3554,1483
19080,0,372,1780,139
19080,1,450,1799,2896
19080,0,407,1827,975
19080,1,273,208,3232
19080,0,385,1369,2719
19080,0,241,1758,260
19080,0,327,3605,1506
19080,0,182,1640,297
19080,1,282,171,3124
19080,1,167,146,3002
19080,0,542,1912,645
19080,0,207,657,936
19080,1,467,619,3152
19080,1,263,64,2944
19080,1,540,3900,2132
19080,0,265,3822,2511
19080,0,352,1739,171
19080,0,39,547,2585
19080,0,387,2085,672
19080,1,500,604,3302
19080,0,501,2096,739
19080,1,425,499,3211
19080,1,386,1300,3604
19080,1,325,1378,3546
19080,0,543,324,1304
19080,0,363,864,1056
19080,1,405,1392,4032
19080,1,281,824,3244
19080,1,243,1763,3988
19080,1,260,1344,3584
19080,1,491,599,3238
19080,1,434,3506,1665
19080,0,537,3486,1616
19080,0,544,812,547
19080,1,364,768,3472
19080,0,376,1048,2801
19080,0,539,799,906
19080,0,259,1586,213
19080,1,367,768,3376
19080,1,304,171,3134
19080,1,337,400,3232
19080,0,532,3709,2692
19080,0,338,195,1321
19080,1,48,1344,3296
19080,1,276,1504,3520
19080,0,527,811,537
19080,0,459,1350,982
19080,0,490,1890,643
19080,0,34,736,912
19080,0,189,704,800
19080,0,420,1362,1024
19080,1,296,792,3275
19080,1,400,531,3199
19080,1,53,1387,3636
19080,1,193,376,2923
19080,1,345,416,3072
19080,0,514,322,1345
19080,1,232,1344,3632
19080,1,261,864,3296
19080,0,365,912,864
19080,1,275,1739,3988
19080,1,333,1584,3424
19080,1,269,1194,3538
19080,1,216,1584,3552
19080,0,351,616,337
19080,1,310,336,3168
19080,0,199,3338,588
19080,1,297,688,3616
19080,0,194,1872,224
19080,0,172,747,834
19080,1,529,1760,2848
19080,1,506,794,3111
19080,0,317,912,928
19080,1,413,1792,3872
19080,1,171,1376,3350
19080,1,166,1291,3635
19080,1,478,1392,3968
19080,1,322,1232,3456
19080,1,242,1369,3531
19080,0,69,1504,256
19080,1,440,3161,2606
19080,0,535,2096,720
19080,1,549,768,3568
19080,0,340,3476,1483
19080,1,266,815,3196
19080,0,410,1344,1040
19080,1,320,1195,3604
19080,1,75,1344,3472
19080,1,468,564,3119
19080,0,206,3776,2704
19080,0,168,587,1016
19080,0,271,1579,264
19080,1,179,1684,3929
19080,1,482,696,3280
19080,0,307,1037,2621
19080,0,461,1359,1007
19080,1,235,1300,3636
19080,0,502,3830,2635
19080,1,245,777,3688
19080,1,350,1696,3856
19080,1,415,1920,4000
19080,1,313,171,3134
19080,1,516,854,3212
19080,1,187,263,2998
19080,1,484,532,3119
19080,0,451,3580,1507
19080,0,419,960,496
19080,1,377,48,2880
19080,0,234,744,779
19080,0,552,3706,2704
19080,0,443,4057,2832
19080,1,470,533,3231
19080,1,277,1120,3248
19080,0,201,1760,480
19080,0,437,1072,871
19080,0,397,1780,139
19080,0,401,1328,1040
19080,0,382,3729,2591
19080,0,486,1343,998
19080,0,421,864,400
19080,1,483,1488,4032
19080,0,366,1739,139
19080,1,488,783,3164
19080,0,278,3744,2753
19080,1,369,1200,4032
19080,0,492,3488,1536
19080,1,274,117,2886
19080,0,272,3648,2528
19080,1,180,576,2992
19080,0,291,107,1259
19080,0,227,256,1296
19080,1,288,1207,3552
19080,0,299,89,712
19080,0,472,1008,967
19080,1,164,1709,3927
19080,0,418,1329,975
19080,1,268,171,2972
19080,1,200,1400,3339
19080,1,441,3215,2597
19080,1,192,896,3376
19080,1,208,320,3056
19080,1,541,3879,2036
19080,0,473,1920,672
19080,0,97,1728,304
19080,1,287,205,3115
19080,0,348,3648,2720
19080,1,429,2903,2573
19080,0,174,1713,667
19080,0,178,752,1056
19080,1,517,1743,3934
19080,1,342,500,3119
19080,1,525,1046,3406
19080,1,102,1270,3528
19080,1,430,2945,2523
19080,1,399,896,3152
19080,0,394,1894,635
19080,1,496,553,3274
19080,0,248,587,948
19080,0,354,668,947
19080,1,198,1291,3636
19080,0,353,3744,2800
19080,0,487,3985,2868
19080,0,503,1760,576
19080,1,361,223,3060
19080,1,284,1440,3360
19080,0,211,675,868
19080,1,205,139,3060
19080,0,530,1764,345
19080,0,308,675,938
19080,1,230,1283,3574
19080,0,548,807,370
19080,1,427,2443,2492
19080,0,416,4073,2815
19080,0,349,587,836
19080,0,411,2112,736
19080,1,412,663,3299
19080,1,283,1195,3604
19080,1,545,3597,1915
19080,1,190,1716,3909
19080,1,110,378,2994
19080,0,314,1658,251
19080,0,388,4070,2865
19080,0,497,1863,595
19080,0,246,3538,1704
19080,0,505,314,1276
19080,0,550,1357,469
19080,1,247,1461,3760
19080,1,395,896,3568
19080,1,341,794,3211
19080,1,254,969,3096
19080,0,279,20,1291
19080,1,512,631,3270
19080,0,362,3639,1566
19080,0,326,42,272
19080,1,185,1377,3383
19080,1,533,768,3472
19080,1,404,992,3488
19080,1,239,370,2923
19080,0,523,1681,490
19080,1,435,2881,2452
19080,1,257,288,2944
19080,0,551,1755,345
19080,1,481,1684,3910
19080,0,458,2088,755
19080,1,524,896,3472
19080,1,267,979,3256
19080,0,499,3485,1594
19080,0,290,107,266
19080,0,494,3807,2626
19080,1,389,144,2848
19080,1,306,1216,3264
19080,0,233,658,966
19080,0,536,2071,740
19080,0,191,1848,171
19080,0,294,3552,1616
19080,0,255,3522,1708
19080,0,368,3648,2784
19080,0,335,3768,2836
19080,1,332,139,3060
19080,1,289,304,3232
19080,1,528,848,3625
19080,0,173,736,736
19080,0,334,2270,967
19080,0,538,940,557
19080,0,316,121,1266
19080,0,210,1579,171
19080,1,328,406,3005
19080,1,457,3077,469
19080,1,409,499,3179
19080,1,231,152,3117
19080,0,475,3747,2592
19080,1,356,512,3041
19080,1,204,992,3392
19080,0,330,20,1291
19080,1,522,2000,4032
19080,1,181,1771,4020
19080,1,474,697,3188
19080,0,343,832,496
19080,1,553,896,3568
19080,0,258,912,992
19080,1,431,2811,2561
19080,1,225,139,2997
19080,1,188,528,2912
19080,1,508,665,3216
19080,1,220,896,3472
19080,1,371,1296,4032
19080,0,485,2112,736
19080,0,143,3776,2880
19080,1,531,768,3376
19080,0,298,616,874
19080,0,218,171,438
19080,1,398,1777,3993
19080,0,390,4057,2813
19080,1,305,248,2998
19080,1,150,320,2880
19080,1,466,2756,2497
19080,1,280,948,3303
19080,0,433,3808,1104
19080,1,489,757,3203
19080,1,347,480,3068
19080,0,339,976,2579
19080,0,518,4041,2816
19080,1,504,1948,4020
19080,1,444,567,3238
19080,1,426,2487,2495
19080,1,469,532,3151
19080,0,493,3814,2752
19080,1,175,496,2848
19080,0,442,4043,2851
19080,1,183,94,2832
19080,1,169,336,2930
19080,1,495,631,3238
19080,0,357,630,363
19080,1,312,1195,3604
19080,1,344,1440,3488
19080,0,408,1358,2738
19080,0,480,3686,2512
19080,1,256,1264,3392
19080,0,249,3531,1701
19080,1,223,1584,3488
19080,1,336,1104,4032
19080,1,292,147,2999
19080,1,355,587,3182
19080,1,392,768,3568
19080,0,463,1344,1024
19080,0,380,4025,2838
19080,0,293,191,1323
19080,0,447,1028,882
19080,0,526,330,1325
19080,1,403,1296,3968
19080,1,195,1444,3592
19080,1,303,240,3168
19080,1,546,3644,2009
19080,0,163,3552,1440
19080,0,359,1774,139
19200,1,498,651,3184
19200,0,379,2120,688
19200,0,5,1852,171
19200,0,555,949,546
19200,0,436,4021,2900
19200,1,209,139,3115
19200,1,520,1007,3437
19200,1,329,250,3109
19200,0,184,656,1056
19200,0,507,1866,618
19200,1,428,599,3270
19200,1,511,789,3228
19200,1,252,856,3248
19200,1,360,1641,3979
19200,0,510,3700,1483
19200,1,295,1457,3604
19200,0,286,3648,2592
19200,0,515,1945,773
19200,0,253,3479,1576
19200,0,324,947,2669
19200,0,547,2075,706
19200,0,373,1664,672
19200,1,534,976,3251
19200,1,315,1120,3152
19200,1,250,1315,3572
19200,1,176,1619,3984
19200,0,321,3648,2656
19200,1,213,1722,3915
19200,0,331,859,2601
19200,0,309,20,1291
19200,1,402,1672,3981
19200,0,264,771,802
19200,0,479,3919,2752
19200,1,477,2518,2202
19200,0,346,1708,226
19200,0,519,3700,1556
19200,0,372,1780,139
19200,1,450,1799,2896
19200,0,407,1827,975
19200,1,273,208,3232
19200,0,385,1369,2719
19200,0,241,1886,171
19200,0,327,3700,1547
19200,0,182,1640,297
19200,1,282,139,3060
19200,1,167,139,3028
19200,0,542,1912,645
19200,0,207,587,939
19200,1,467,619,3152
19200,1,263,64,2944
19200,1,540,3900,2132
19200,1,558,768,3472
19200,0,265,3822,2511
19200,0,352,1739,260
19200,0,39,547,2585
19200,0,387,2085,672
19200,1,500,604,3302
19200,0,501,2096,739
19200,1,425,499,3211
19200,1,386,1300,3604
19200,1,325,1436,3604
19200,0,543,321,1281
19200,0,363,864,1056
19200,1,405,1392,4032
19200,1,281,824,3244
19200,1,243,1643,3988
19200,1,260,1344,3584
19200,1,491,599,3218
19200,0,537,3490,1630
19200,0,544,823,537
19200,1,364,768,3472
19200,0,376,1048,2801
19200,0,539,799,906
19200,0,259,1579,203
19200,1,367,768,3376
19200,1,304,139,3115
19200,1,337,400,3232
19200,1,556,768,3376
19200,0,532,3710,2733
19200,0,338,107,1364
19200,1,48,1344,3296
19200,1,276,1504,3520
19200,0,527,800,546
19200,0,459,1350,982
19200,0,490,1906,628
19200,0,34,736,912
19200,0,189,704,800
19200,0,420,1362,1024
19200,1,296,792,3275
19200,1,400,531,3199
19200,1,53,1387,3636
19200,1,193,377,2961
19200,1,345,416,3072
19200,0,514,322,1345
19200,1,232,1344,3632
19200,1,261,864,3296
19200,0,365,912,864
19200,1,275,1739,3988
19200,0,554,3495,1606
19200,1,333,1584,3424
19200,1,269,1259,3604
19200,0,557,804,922
19200,1,216,1584,3552
19200,0,351,616,337
19200,1,310,336,3168
19200,0,199,3414,522
19200,1,297,688,3616
19200,0,194,1872,224
19200,0,172,749,830
19200,1,529,1760,2848
19200,1,506,922,3095
19200,0,317,912,928
19200,1,413,1792,3872
19200,1,171,1376,3383
19200,1,166,1300,3600
19200,1,478,1392,3968
19200,1,322,1232,3456
19200,1,242,1387,3636
19200,0,69,1504,256
19200,1,440,3161,2606
19200,0,535,2096,720
19200,1,549,768,3568
19200,0,340,3584,1483
19200,1,266,815,3196
19200,0,410,1344,1040
19200,1,320,1216,3582
19200,1,75,1344,3472
19200,1,468,564,3119
19200,0,206,3776,2704
19200,0,168,593,1016
19200,0,271,1579,283
19200,1,179,1643,4020
19200,1,482,696,3280
19200,0,307,1037,2621
19200,0,461,1359,1007
19200,1,235,1316,3525
19200,0,502,3830,2635
19200,1,245,777,3688
19200,1,350,1696,3856
19200,1,415,1920,4000
19200,1,313,171,3134
19200,1,516,854,3212
19200,1,187,171,2944
19200,1,484,532,3119
19200,0,451,3700,1508
19200,0,419,960,496
19200,1,377,48,2880
19200,0,234,744,779
19200,0,552,3710,2732
19200,0,443,4005,2902
19200,1,470,533,3231
19200,1,277,1120,3248
19200,0,201,1760,480
19200,0,437,1168,838
19200,0,397,1759,182
19200,0,401,1328,1040
19200,0,382,3729,2591
19200,0,486,1343,998
19200,0,421,864,400
19200,1,483,1488,4032
19200,0,366,1689,173
19200,1,488,783,3164
19200,0,278,3744,2748
19200,1,369,1200,4032
19200,0,492,3488,1536
19200,1,274,117,2886
19200,0,272,3648,2528
19200,1,180,576,2992
19200,0,291,75,1268
19200,0,227,256,1296
19200,1,288,1195,3540
19200,0,299,89,712
19200,0,472,1099,927
19200,1,164,1771,4020
19200,0,418,1329,975
19200,1,268,229,3013
19200,1,200,1400,3339
19200,1,441,3215,2597
19200,1,192,896,3376
19200,1,208,320,3056
19200,1,541,3879,2036
19200,0,473,1920,672
19200,0,97,1728,304
19200,1,287,148,3115
19200,0,348,3648,2720
19200,1,429,2903,2573
19200,0,174,1713,667
19200,0,178,752,1056
19200,1,517,1743,3934
19200,1,342,500,3119
19200,1,525,1040,3415
19200,1,102,1195,3600
19200,1,430,2945,2523
19200,1,399,896,3152
19200,0,394,1894,635
19200,1,496,553,3274
19200,0,248,663,944
19200,0,354,555,1012
19200,1,198,1291,3636
19200,0,353,3744,2836
19200,0,487,4021,2918
19200,0,503,1760,576
19200,1,361,139,3060
19200,1,284,1440,3360
19200,0,211,555,852
19200,1,205,213,3058
19200,0,530,1765,363
19200,1,560,896,3152
19200,0,308,555,948
19200,1,230,1195,3604
19200,0,548,797,360
19200,1,427,2443,2492
19200,0,416,4033,2884
19200,0,349,660,845
19200,0,411,2112,736
19200,1,412,667,3326
19200,1,283,1195,3604
19200,1,545,3597,1915
19200,1,190,1771,3988
19200,1,110,376,2958
19200,0,314,1658,251
19200,0,388,4017,2884
19200,0,497,1863,595
19200,1,559,896,3376
19200,0,246,3475,1591
19200,0,505,314,1276
19200,0,550,1967,750
19200,1,247,1364,3760
19200,1,395,896,3568
19200,1,341,794,3211
19200,1,254,1094,3343
19200,0,279,188,1323
19200,1,512,631,3270
19200,0,362,3686,1563
19200,0,326,42,272
19200,1,185,1400,3367
19200,1,533,631,3358
19200,1,404,992,3488
19200,1,239,353,2923
19200,0,523,2080,724
19200,1,435,2881,2452
19200,1,257,288,2944
19200,0,551,1725,355
19200,1,481,1684,3988
19200,0,458,2088,755
19200,1,524,896,3472
19200,1,267,1109,3377
19200,0,499,3460,1606
19200,0,290,107,266
19200,0,494,3807,2626
19200,1,389,144,2848
19200,1,306,1216,3264
19200,0,233,587,1044
19200,0,536,2071,740
19200,0,191,1793,226
19200,0,294,3552,1616
19200,0,255,3475,1590
19200,0,368,3648,2784
19200,0,335,3768,2836
19200,1,332,164,3047
19200,1,289,304,3232
19200,1,528,1037,3235
19200,0,173,736,736
19200,0,334,2360,1009
19200,0,538,902,540
19200,0,316,75,1259
19200,0,210,1614,205
19200,1,328,406,3005
19200,1,457,3077,469
19200,1,409,499,3179
19200,1,231,190,3115
19200,0,475,3747,2592
19200,1,356,512,3041
19200,1,204,992,3392
19200,0,330,80,1332
19200,1,522,2000,4032
19200,1,181,1707,3923
19200,1,474,697,3188
19200,0,343,832,496
19200,1,553,896,3568
19200,0,258,912,992
19200,1,431,2811,2561
19200,1,225,188,2997
19200,1,188,528,2912
19200,1,508,665,3216
19200,1,220,896,3472
19200,1,371,1296,4032
19200,0,485,2112,736
19200,0,143,3776,2880
19200,1,531,663,3248
19200,0,298,589,875
19200,0,218,171,438
19200,1,398,1771,4020
19200,0,390,4025,2852
19200,1,305,171,2939
19200,1,150,320,2880
19200,1,466,2184,2820
19200,1,280,948,3303
19200,0,433,3808,1104
19200,1,489,757,3203
19200,1,347,480,3068
19200,0,339,976,2579
19200,0,518,4022,2868
