ProtossPylon,ProtossSecondPylon,ProtossFirstGas,ProtossSecondGas,ProtossFirstExpansion,ProtossSecondExpansion,ProtossThirdExpansion,ProtossFourthExpansion,ProtossGateway,ProtossSecondGatway,ProtossThirdGatway,ProtossFourthGatway,ProtossCore,ProtossZealot,ProtossGoon,ProtossRange,ProtossForge,ProtossCannon,ProtossGroundWeapons1,ProtossGroundArmor1,ProtossShields1,ProtossGroundWeapons2,ProtossGroundArmor2,ProtossShields2,ProtossCitadel,ProtossLegs,ProtossArchives,ProtossTemplar,ProtossArchon,ProtossStorm,ProtossDarkTemplar,ProtossDarkArchon,ProtossMaelstorm,ProtossRoboBay,ProtossShuttle,ProtossShuttleSpeed,ProtossRoboSupport,ProtossReavor,ProtossReavorDamage,ProtossReavorCapacity,ProtossObservory,ProtossObs,ProtossStargate,ProtossCorsair,ProtossDisruptionWeb,ProtossFleetBeason,ProtossCarrier,ProtossCarrierCapacity,ProtossTribunal,ProtossArbitor,ProtossStatis,ProtossRecall,ProtossAirWeapons1,ProtossAirArmor1,ProtossAirWeapons2,ProtossAirArmor2,midBuild
1140,3135,2210,9910,7925,12150,21905,0,1825,5180,9205,13370,2840,9730,3850,3995,10825,11635,12280,0,0,31100,0,0,6275,10660,7290,18050,30355,18785,15680,0,0,27855,30995,0,0,0,0,0,0,0,7165,0,0,0,0,0,8465,9570,19175,10540,0,0,0,0,FastDT
1205,3510,2445,0,12525,0,0,0,1920,7815,10555,0,3095,0,4100,4235,0,0,0,0,0,0,0,0,12420,0,0,0,0,0,0,0,0,14175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1200,3620,2515,8755,7450,15650,18215,0,1960,4790,8395,11070,3145,15160,4285,4450,16580,17305,17350,17355,0,0,0,0,7930,13590,9235,15800,19645,13575,10810,0,0,9125,10495,0,0,0,0,0,11735,16355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1170,3645,3785,14210,2730,9960,15865,20230,3215,3920,4315,12715,5915,4930,6980,6935,18755,21620,19870,19880,0,25730,25735,0,7185,16220,8205,20510,0,18880,9320,0,0,11110,16240,0,0,0,0,0,12735,13605,23620,0,0,25770,26980,27030,0,0,0,0,0,0,0,0,FastExpand
1205,3605,2515,13385,9745,17575,18165,0,1920,10505,10635,10875,3030,4975,4025,7540,15850,16615,17705,0,0,0,0,0,13055,14110,0,0,0,0,0,0,0,4615,5915,0,6355,6995,0,0,7605,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1255,4245,2550,13655,8870,15320,17450,0,2105,3735,11220,11940,3140,13825,4180,4365,0,0,0,0,0,0,0,0,13580,15765,0,0,0,0,0,0,0,10080,14530,0,0,0,0,0,11700,12515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1370,3190,0,0,0,0,0,0,1975,0,0,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1255,3550,2435,12460,7325,8940,14560,17560,1940,4630,8155,8355,2995,12925,4025,4080,14800,16015,15875,15885,16980,19965,19975,21455,11300,12335,13260,16750,0,17015,0,0,0,7700,0,0,0,0,0,0,9045,9650,13225,0,0,0,0,0,14705,15735,0,19455,0,0,0,0,FastExpand
1225,4220,2285,0,9625,0,0,0,1955,3680,10495,0,2975,6115,4105,3975,0,0,0,0,0,0,0,0,6385,10475,7560,0,0,0,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1360,2835,4570,6255,4515,12790,13345,23855,1980,5530,8245,8495,5100,2975,6425,6175,16585,17330,17555,0,0,25255,0,0,13510,14635,22200,25290,0,27655,25500,0,0,9065,11825,0,0,0,0,0,10365,11080,13105,23665,0,14575,15815,16085,0,0,0,0,13490,0,21470,0,FastExpand
1255,3755,3505,14140,2775,10860,0,0,3205,5800,8500,8985,4280,4390,5320,5340,0,0,0,0,0,0,0,0,7175,10265,8685,0,0,0,9690,0,0,13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1250,3740,3580,9145,2770,9385,9900,14320,3220,5230,5700,7200,4315,4340,5350,5405,11945,13465,14770,15640,0,25090,25095,0,10725,12910,14010,16380,23400,16365,18855,0,0,6985,13960,0,0,0,0,0,8360,9075,14720,0,0,0,0,0,16335,18135,17520,21575,0,0,0,0,FastExpand
1305,3150,3765,16160,11620,12690,19385,29165,1945,5030,13650,14535,4260,3085,5640,5840,17190,18490,19560,29820,0,26000,0,0,14685,16490,18255,28225,41875,28210,31350,0,0,8080,9395,0,9415,10015,0,0,13225,13945,18750,0,0,0,0,0,20640,22200,22215,24165,0,0,0,0,ReaverDrop
1310,3240,3775,4730,11800,16025,20080,26770,1960,5895,7160,16805,5715,2955,7125,6810,17930,18645,19165,0,0,25935,0,0,10445,17850,11720,30705,0,30755,13035,0,0,12055,13340,14690,13655,14370,0,0,16305,16895,20205,0,0,21975,24165,26575,0,0,0,0,20790,0,25820,0,FastDT
1198,3272,2290,10664,8186,18636,0,0,1888,9628,0,0,2908,6298,3952,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,5676,0,6044,6704,0,0,5838,7768,11306,0,0,12508,13706,14796,0,0,0,0,0,0,0,0,FastObs
1144,3322,2328,0,0,0,0,0,1806,6478,7184,0,2856,8472,3842,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,6600,0,6778,7320,0,0,8744,9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1170,3630,2360,0,0,0,0,0,1855,3400,0,0,2865,0,3925,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1220,3330,2405,9515,8460,19230,0,0,1975,5495,11230,14575,3050,5740,4050,4280,15070,18160,15810,15910,0,0,0,0,5150,12010,6270,11525,0,9455,7575,0,0,14930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1150,3530,2345,17015,9625,19005,0,0,1895,3360,10245,15705,2945,10355,4020,3935,19730,20490,20810,0,0,0,0,0,16015,18410,0,0,0,0,0,0,0,13945,17650,0,0,0,0,0,15950,16670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1046,2612,3086,10214,8892,16414,17172,21242,1696,5930,12236,12956,3852,2772,5302,10288,16558,17604,17426,0,0,22482,0,0,5400,13116,6794,0,0,0,8164,0,0,15398,0,0,0,0,0,0,17554,19366,9442,0,0,0,0,0,11430,12668,20024,14176,0,0,0,0,FastDT
1155,3185,2220,12720,6460,13055,18040,21525,1800,4535,9325,10120,2835,6020,3835,7555,13780,16820,14575,17735,0,19025,21940,0,4330,12180,5685,19400,36985,18925,6705,0,0,8405,11475,0,0,0,0,0,10070,10735,17780,0,0,0,0,0,19345,21340,22560,25085,0,0,0,0,FastDT
1190,3360,2435,9785,8210,20025,25575,29350,1910,5330,11485,11930,2925,5835,3915,4250,22090,23410,27580,29535,0,31985,36465,0,5500,12110,6550,0,0,0,7845,0,0,17210,0,0,0,0,0,0,19050,19700,9145,0,0,0,0,0,10705,11700,20200,13005,0,0,0,0,FastDT
1170,3615,2365,9520,8500,22575,22680,0,1865,3385,10880,12925,2860,18220,3855,4165,0,0,0,0,0,0,0,0,7270,17445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10240,0,0,11400,12395,13795,0,0,0,0,12985,0,0,0,FastLegs
1210,3690,3420,8230,2820,13665,17305,24675,3125,4940,5895,7000,4280,4385,5345,5295,15675,19520,16890,16910,0,23730,23745,0,14160,15245,18555,20075,23030,0,0,0,0,7600,9190,0,0,0,0,0,9010,9825,20690,0,0,0,0,0,22435,23465,27265,30410,0,0,0,0,FastExpand
1220,3310,2475,14535,7970,18985,0,0,1935,5310,19865,20815,2955,20155,3970,4175,10760,12235,14210,19135,0,0,0,0,19785,21325,0,0,0,0,0,0,0,6080,0,0,0,0,0,0,7660,8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1268,3448,1632,0,10042,0,0,0,2254,8638,0,0,3270,6050,4370,7430,0,0,0,0,0,0,0,0,9050,0,0,0,0,0,0,0,0,4262,5552,0,7588,9182,0,0,5638,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1840,3260,0,0,0,0,0,0,2460,0,0,0,0,3485,0,0,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1155,3630,2820,8760,4445,0,0,0,2335,5215,8120,9055,3410,7860,4550,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6770,10190,0,0,0,0,0,8090,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1280,3585,2460,11785,8990,15390,19155,24050,1985,5550,10450,13625,3110,3410,4190,4405,19175,20675,20705,24140,0,30735,30745,0,13005,14095,16685,18150,0,18175,0,0,0,7510,10205,11045,10190,11065,0,0,8895,9480,17085,0,0,0,0,0,18235,19980,20200,22285,0,0,0,0,FastObs
1230,0,2430,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1300,3470,2875,8370,4345,11515,13925,19150,2165,5500,7795,11280,3390,7990,4490,4835,14090,15355,0,0,0,0,0,0,6325,14365,7690,11950,14935,11750,8760,0,0,10145,11705,0,0,0,0,0,11665,12630,12985,0,0,0,0,0,14335,15540,16470,19280,0,0,0,0,FastExpand
1260,3660,2255,13995,7565,10280,17025,22430,1875,3785,12765,13440,3105,5475,4765,4120,18375,19260,19230,19695,34975,24705,24705,0,6055,13720,14785,18940,0,20650,33575,0,0,8460,9850,11165,10510,11225,0,0,9875,10475,14845,0,0,22705,24845,25035,16495,17695,17690,19905,21845,26255,25935,30980,FastLegs
1150,3305,2330,16340,10125,14150,21005,24980,1825,9165,12500,12645,2980,13735,4005,6375,15660,16370,37560,0,0,0,0,0,12545,13715,18250,27020,27825,27130,21300,0,0,4450,5785,0,5930,6650,0,0,8060,8945,18290,0,0,31925,33065,33490,20355,21725,23965,0,31835,0,35865,0,ReaverDrop
1110,2955,3625,10945,8485,15445,18935,20030,1680,5930,11475,12355,4360,2670,5840,13555,9735,10590,0,0,0,0,0,0,5885,9665,6880,9775,0,9605,7945,0,0,11435,12835,0,0,0,0,0,13465,15685,12265,0,0,0,0,0,14920,16810,17535,0,0,0,0,0,FastDT
1215,3505,2750,9505,4300,8320,16800,19710,2005,4905,9750,12165,3275,8830,4470,4615,14040,14760,30460,0,0,0,0,0,13525,14600,27585,0,0,0,28805,0,0,7520,9060,0,0,0,0,0,9095,9815,13405,0,0,14570,15560,16055,0,0,0,0,12185,0,22065,0,FastExpand
1185,3395,2440,9930,5650,11075,19520,22440,1965,6185,9890,9985,3075,7255,4070,4230,15985,16945,0,0,19540,0,0,0,11225,12225,0,0,0,0,0,0,0,7230,8645,0,9235,11115,0,0,8910,9625,11865,0,0,13850,15005,16260,0,0,0,0,15820,0,19920,0,FastExpand
1195,3290,2285,12135,5505,9565,0,0,1915,6080,10880,13040,2955,0,3960,4125,11790,12535,0,0,0,0,0,0,13685,0,0,0,0,0,0,0,0,7605,0,0,0,0,0,0,9355,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1155,3310,2210,10345,7965,11240,17400,20790,1835,6180,9360,9560,3055,12300,4080,5180,14140,15055,0,0,26315,0,0,31470,11050,12335,14545,15725,0,15740,22825,0,0,4430,13090,0,0,0,0,0,5950,6495,15800,0,0,17225,19330,19380,0,0,0,0,20325,0,24630,0,FastObs
1145,3290,2635,13050,4250,8165,14410,18495,2020,4715,7545,10115,3025,10890,4415,4980,15770,16970,17385,17390,0,23660,23645,0,10855,11860,16155,27365,0,0,18045,0,0,6945,13225,0,0,0,0,0,8240,8795,16170,0,0,23080,24715,24745,17595,18840,18860,0,18885,0,24735,0,FastExpand
1180,3675,2385,0,9715,0,0,0,1925,6110,14225,14305,3115,0,4280,4600,0,0,0,0,0,0,0,0,14275,0,0,0,0,0,0,0,0,5710,7005,8010,7020,7860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1190,3015,2680,12090,4165,14370,17270,19685,2130,4910,13575,13735,3310,7795,4375,5290,16160,16860,22035,22815,0,26180,0,0,6950,15135,17130,18320,21390,18230,30670,0,0,7300,11080,11870,11070,12135,0,0,8630,10055,17160,0,0,27575,29855,29865,18355,20275,20305,0,27550,31045,31660,35145,FastExpand
1145,3765,2415,2825,9380,0,0,0,1870,4600,10810,11040,3655,3020,4870,5300,0,0,0,0,0,0,0,0,8875,0,9950,0,0,0,10955,0,0,11840,13350,0,0,0,0,0,13340,13885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1245,3805,2500,0,10790,0,0,0,2180,7660,0,0,3200,6360,4245,4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,6890,0,7205,7935,0,0,6945,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1140,3645,2820,0,4160,11350,0,0,2335,5280,8780,8920,3415,10200,4440,4960,0,0,0,0,0,0,0,0,11960,0,0,0,0,0,0,0,0,7285,8805,0,9845,10420,0,0,8665,9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1168,3286,2324,7884,6904,16274,0,0,1896,2780,10368,10566,8360,2938,0,0,7162,8034,0,0,0,0,0,0,9756,11636,10774,13464,0,12924,11790,0,0,10712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1152,3244,2200,17074,6302,12086,15694,17990,1848,3674,10128,19322,2944,5608,3968,4056,14626,17942,15370,20568,30464,20600,25128,35952,9994,11402,17002,19226,43730,20122,23564,0,0,7050,9282,0,9032,9608,0,0,8346,8908,20958,23686,0,0,0,0,22644,23672,25348,0,0,0,0,0,FastExpand
1150,3250,2236,17348,6668,9982,19054,21740,1908,4402,11696,11758,2940,9704,3926,4118,12524,13232,13790,23372,0,20776,29508,0,10902,14904,19646,21220,0,21654,0,0,0,7050,8346,0,8700,9394,0,0,9130,10076,22514,0,0,0,0,0,24108,25590,31696,0,0,0,0,0,FastExpand
1182,4934,3376,11708,2676,18878,0,0,3076,3848,8022,11648,4210,4560,5262,5588,18900,19638,19660,0,0,0,0,0,11886,12890,13660,0,0,0,14912,0,0,7322,9182,0,0,0,0,0,8722,9652,15694,0,0,0,0,0,16838,18336,19368,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1294,2978,4046,14142,6670,12368,15118,0,1900,5796,7136,12570,4524,2898,5754,10044,14108,15142,15182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7352,9120,0,10224,10860,0,0,9626,10264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1158,4406,2300,0,12164,0,0,0,1780,3438,13444,0,3088,2788,4106,4160,0,0,0,0,0,0,0,0,14154,15786,0,0,0,0,0,0,0,8480,9776,12070,9796,10446,0,0,11830,12520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1198,3518,2398,11236,6320,12306,14126,19808,1874,9366,11038,15358,2918,3196,3974,4298,21592,0,22760,0,0,0,0,0,13434,14568,14672,19450,24180,16178,22974,0,0,8284,0,0,0,0,0,0,10000,10872,15404,0,0,0,0,0,17898,19668,0,23252,0,0,0,0,FastExpand
1190,3150,2750,0,8500,15840,0,0,1975,9025,13190,14575,3760,3000,5295,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5755,7065,0,8225,8795,0,0,7215,8165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1185,3130,2360,8000,6745,14510,18915,19775,1870,7780,8335,11855,2960,13910,3965,4120,14835,17405,16085,30440,0,22665,0,0,5645,13975,7220,30350,31430,32870,8620,0,0,9530,10930,0,0,0,0,0,11055,11920,12180,0,0,0,0,0,14015,15325,22640,17980,0,0,0,0,FastDT
1190,3040,2375,15610,6565,14885,19395,27340,1880,6740,6950,7045,3685,2865,4730,4790,21075,22750,23740,25980,34945,30360,30375,0,15405,16545,19930,21130,32670,21145,22630,0,0,8285,9635,0,12420,13505,0,0,10020,10730,20035,0,0,0,0,0,23095,25670,29265,33235,0,26715,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1220,3330,2438,8674,4856,6142,11314,17392,1958,7132,9894,10286,3080,3814,6476,6516,11594,13544,12470,13254,19954,16534,27658,24154,11632,15070,13146,0,0,0,20412,0,0,11138,22752,0,0,0,0,0,13982,14988,12540,0,0,0,0,0,14490,15888,19226,0,21606,17256,0,0,FastExpand
1220,3375,2445,12645,9350,13215,0,0,1965,10020,10755,14590,3030,5585,4025,5435,14245,15550,15320,0,0,0,0,0,12210,14025,0,0,0,0,0,0,0,4605,5925,0,6610,7280,0,0,7115,8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1260,3680,2435,0,11750,11995,0,0,1925,10030,12420,12675,3120,6550,4500,7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4635,5995,0,6430,7010,0,0,8055,8665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1174,3376,2360,14418,8390,12884,19114,20236,1824,9436,10860,13830,2952,7178,3952,5308,14476,16536,17504,20630,27604,21916,24668,35468,11690,16766,17946,20518,29604,20644,19750,0,0,4360,5706,0,7122,7750,0,0,6418,6956,18142,0,0,39072,40988,45276,20682,22374,24644,26194,30822,25542,40954,43000,FastObs
1260,3880,2535,10160,7265,9285,13030,15875,2070,8145,11500,13935,3450,15690,4460,4750,13150,14000,16305,0,0,0,0,0,10725,18735,12400,13720,14625,16285,13655,0,0,5820,10415,0,21440,0,0,0,7180,7820,17085,0,0,18465,19790,20715,0,0,0,0,17095,20740,25695,32245,FastObs
1285,3695,2420,11885,8550,16965,0,0,2010,9395,14845,19715,3305,7705,4500,4315,14905,18960,15660,0,0,23570,0,0,8890,24615,12965,14240,18335,14025,15235,0,0,5810,7170,0,0,0,0,0,7140,7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1255,3565,2475,10945,8455,13625,0,0,2115,9775,11570,0,3170,8680,4395,4185,0,0,0,0,0,0,0,0,9110,0,10315,14740,16105,11795,11500,0,0,5825,7905,0,0,0,0,0,7260,7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1175,3360,2285,14995,9265,18030,0,0,1990,5065,23925,0,3010,15480,4010,4170,6690,8055,12990,0,0,0,0,0,4645,16360,5695,14450,0,14370,6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1465,3955,1885,2560,11005,11920,14250,17770,2115,6475,11830,21125,3370,0,4365,0,13940,18970,31125,32000,18935,0,0,0,4725,0,5825,0,0,0,6945,0,0,11480,13500,0,0,0,0,0,18715,19445,15670,31580,31560,18050,19360,19385,0,0,0,0,16870,30725,22675,0,FastDT
1175,3380,2400,9135,6690,12010,18725,27295,1905,5450,10560,11900,3035,15780,4110,25740,9100,10220,19465,30340,30355,30310,0,0,7135,25240,8150,10855,13005,10950,9260,0,0,4510,8285,0,0,0,0,0,5870,6495,14865,24685,0,16580,18225,18260,0,0,0,0,31590,31645,0,0,FastObs
1270,3610,2550,11240,6920,13505,15290,16875,1975,12680,14400,0,3240,0,4345,4530,8655,9495,22385,22390,22395,26520,26525,26530,5360,0,6455,0,0,0,7505,0,0,8065,9630,10845,9750,10860,18470,0,9615,13635,19535,0,0,20815,23765,22180,0,0,0,0,26465,26495,31420,31450,FastDT
1280,3690,2715,0,10990,14325,18140,24140,2065,4420,11760,16150,3425,10400,4695,12180,13815,15070,16425,20470,0,0,0,0,14010,15240,0,0,0,0,0,0,0,7080,8460,0,10035,11170,0,0,8720,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1210,3125,2220,16385,9585,19525,20725,25455,1930,6870,10940,19655,3885,3020,5080,15065,11280,12010,0,0,0,0,0,0,4955,12475,6300,10255,13145,10820,7360,0,0,5700,7020,0,0,0,0,0,14335,14875,16465,26515,34665,17765,19025,20160,0,0,0,0,0,0,0,0,FastDT
1225,3345,2495,28060,15340,16085,23295,23500,1965,6140,8895,17325,4465,2965,6180,11980,19370,21135,21970,41120,50735,36555,50745,0,7180,21650,8575,27355,0,29395,9600,0,0,14040,15405,27260,25870,0,0,0,15670,16270,40465,0,0,42920,48180,50835,0,0,0,0,37105,47025,45680,0,FastDT
1235,4130,2700,0,0,0,0,0,1985,8225,0,0,3155,0,4215,9245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705,6000,0,6365,6925,0,0,8575,9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1186,3444,2282,9788,6634,10952,20506,27614,1872,7712,11834,12534,2968,3240,4242,7340,19570,20612,20344,29572,0,26750,0,0,4046,15736,5076,18610,0,24418,6134,0,0,9002,0,0,0,0,0,0,10404,11124,9708,0,0,36436,0,39904,11244,13240,15906,21338,6682,36410,30910,40730,FastDT
1240,3090,2482,10682,5916,9896,11056,16428,1946,7292,12088,12188,3720,2940,4910,9526,11810,13390,13448,22640,35936,22622,29074,0,6422,14880,7508,20972,23440,20298,8494,0,0,6868,8182,0,0,0,0,0,8904,9460,11184,0,0,0,0,0,12448,13634,13664,17064,0,0,0,0,FastExpand
1148,3382,2208,11026,8126,13744,0,0,1832,6430,12698,12988,2888,3148,3888,4248,0,0,0,0,0,0,0,0,6364,15830,7644,14132,0,0,8754,0,0,5654,8392,0,0,0,0,0,8992,9786,13680,0,0,0,0,0,15074,16134,19404,0,0,0,0,0,FastObs
1188,3598,3294,6376,2616,8120,12998,16152,3006,4938,9534,11356,4062,4468,5054,5470,10698,13286,11570,14334,0,18476,18482,0,8926,10372,12640,13972,0,13796,25840,0,0,6996,14798,0,0,0,0,0,8328,9044,12724,0,0,0,0,0,13906,15464,15862,0,0,0,0,0,FastExpand
1300,3785,2525,12835,7030,11475,15760,16540,2030,7895,8235,10120,3245,14195,4360,5845,12670,14555,14295,0,35365,27260,0,39900,11835,14735,24130,25175,26320,26445,26675,0,0,7255,10610,0,0,0,0,0,8870,9445,35285,0,0,36505,37895,41035,0,0,0,0,35340,39920,39910,44705,FastExpand
1205,3430,2420,13465,7635,14230,14980,16265,1915,7935,9710,15425,3095,9110,4090,6780,13835,18660,17385,34350,0,22165,0,0,10730,13915,11765,13655,24480,17375,12785,0,0,4545,8525,0,0,0,0,0,5965,7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1220,3470,2305,23335,9770,12485,17095,22575,2015,6095,11275,11785,3120,10725,4155,5605,12190,12945,13010,34040,0,18820,38515,0,8795,9825,17175,23265,25360,0,19255,0,0,5270,13375,48180,41715,0,0,0,6745,7285,27930,50370,0,29140,30180,30880,0,0,0,0,27195,48135,33055,0,FastObs
1185,3430,2435,10215,6945,11435,11715,18385,1910,8035,9490,16230,3065,13195,4075,6870,11530,12610,12540,17515,0,0,0,0,20120,28200,28220,30375,32160,33580,29400,0,0,5660,0,0,0,0,0,0,7285,7875,12100,0,0,13295,14645,14685,0,0,0,0,5080,0,15135,0,FastObs
1145,3425,2260,17790,8310,11440,16365,19345,1865,4945,9770,10265,2960,13580,4025,4115,9880,10845,14455,20855,25385,0,0,0,11140,13035,27585,0,0,0,0,0,0,6840,0,0,0,0,0,0,8190,8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1210,3550,2370,14395,7410,8315,15155,18450,1950,10475,12915,13345,3110,12945,4245,9455,11220,13530,12185,12180,23785,13835,16350,28855,11255,12835,14830,23905,0,16305,18015,0,0,5480,12160,0,0,0,0,0,6810,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1185,3430,2435,10215,6945,11435,11715,18385,1910,8035,9490,16230,3065,13195,4075,6870,11530,12610,12540,17515,0,0,0,0,20120,28200,28220,30375,32160,33580,29400,0,0,5660,0,0,0,0,0,0,7285,7875,12100,0,0,13295,14645,14685,0,0,0,0,5080,0,15135,0,FastObs
1285,3060,2610,12545,8615,13155,17110,19965,2180,7250,11845,12065,3725,12610,4730,5275,11295,14650,16260,0,0,0,0,0,11785,15520,17015,18935,0,0,18475,0,0,5585,0,0,0,0,0,0,7035,7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1205,3430,2420,13465,7635,14230,14980,16265,1915,7935,9710,15425,3095,9110,4090,6780,13835,18660,17385,34350,0,22165,0,0,10730,13915,11765,13655,24480,17375,12785,0,0,4545,8525,0,0,0,0,0,5965,7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1210,3550,2370,14395,7410,8315,15155,18450,1950,10475,12915,13345,3110,12945,4245,9455,11220,13530,12185,12180,23785,13835,16350,28855,11255,12835,14830,23905,0,16305,18015,0,0,5480,12160,0,0,0,0,0,6810,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1235,3570,2475,27180,10555,15240,17825,0,2050,5555,7245,12015,3240,12725,4305,4275,11655,13085,13630,18230,0,0,0,0,13615,15420,22990,0,0,0,0,0,0,6120,9850,0,0,0,0,0,7525,8445,23000,0,0,26765,29740,32570,0,0,0,0,0,0,0,0,FastObs
1300,3785,2525,12835,7030,11475,15760,16540,2030,7895,8235,10120,3245,14195,4360,5845,12670,14555,14295,0,35365,27260,0,39900,11835,14735,24130,25175,26320,26445,26675,0,0,7255,10610,0,0,0,0,0,8870,9445,35285,0,0,36505,37895,41035,0,0,0,0,35340,39920,39910,44705,FastExpand
1296,3146,2224,3840,8324,11750,25454,27956,1884,3776,4946,14058,4830,2866,5832,6194,13654,14350,0,0,0,0,0,0,8528,14672,10184,23822,25036,28356,11250,0,0,9584,10896,0,0,0,0,0,14256,14864,12468,0,0,0,0,0,13920,15088,16564,22158,0,0,0,0,FastExpand
1132,3684,2500,22230,11782,25644,0,0,1906,6960,13820,14952,3238,2910,4224,4852,31942,0,0,0,0,0,0,0,13080,14168,22204,27492,28354,0,23504,0,0,6262,7614,0,7800,8422,0,0,9150,9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1142,3334,2334,13968,8030,12972,14630,21206,1828,8970,9174,9348,2842,6318,3828,4242,13740,14698,15014,0,0,0,0,0,10784,11834,20802,23072,26956,23694,22282,0,0,5256,6542,0,6772,7328,0,0,8496,9072,15194,0,0,16846,18118,18148,0,0,0,0,19224,0,0,0,ReaverDrop
